year,quarter,month,flight_date,reporting_airline,tail_number,flight_number,origin,dest,crs_dep_time,dep_time,dep_delay_minutes,cancelled,cancellation_code,air_time,distance,weather_delay
2021,1,1,1/3/2021 12:00:00 AM,9E,N296PQ,4805,ATL,OMA,1750,1749,0.00,0.00,,113.00,821.00,
2021,1,1,1/3/2021 12:00:00 AM,9E,N297PQ,4959,OMA,ATL,0800,0806,6.00,0.00,,110.00,821.00,
2021,1,1,1/3/2021 12:00:00 AM,9E,N300PQ,4826,ATL,OMA,0910,0921,11.00,0.00,,124.00,821.00,
2021,1,1,1/3/2021 12:00:00 AM,9E,N300PQ,4826,OMA,ATL,1121,1118,0.00,0.00,,109.00,821.00,
2021,1,1,1/3/2021 12:00:00 AM,9E,N329PQ,5129,DTW,OMA,1420,1417,0.00,0.00,,89.00,651.00,
2021,1,1,1/3/2021 12:00:00 AM,9E,N329PQ,5129,OMA,DTW,1620,1618,0.00,0.00,,99.00,651.00,
2021,1,1,1/3/2021 12:00:00 AM,9E,N348PQ,5020,DTW,OMA,1920,1931,11.00,0.00,,88.00,651.00,
2021,1,1,1/3/2021 12:00:00 AM,9E,N928XJ,4685,ATL,OMA,1543,1534,0.00,0.00,,119.00,821.00,
2021,1,1,1/3/2021 12:00:00 AM,9E,N928XJ,4685,OMA,ATL,1800,1753,0.00,0.00,,117.00,821.00,
2021,1,1,1/3/2021 12:00:00 AM,AS,N468AS,676,SEA,OMA,0830,0843,13.00,0.00,,161.00,1368.00,
2021,1,1,1/3/2021 12:00:00 AM,AS,N468AS,677,OMA,SEA,1440,1437,0.00,0.00,,206.00,1368.00,
2021,1,1,1/3/2021 12:00:00 AM,DL,N949AT,1464,OMA,ATL,0600,0558,0.00,0.00,,110.00,821.00,
2021,1,1,1/3/2021 12:00:00 AM,DL,N971AT,1299,ATL,OMA,2056,2050,0.00,0.00,,114.00,821.00,
2021,1,1,1/3/2021 12:00:00 AM,F9,N360FR,2058,LAS,OMA,1145,1138,0.00,0.00,,135.00,1099.00,
2021,1,1,1/3/2021 12:00:00 AM,F9,N360FR,2059,OMA,LAS,1715,1711,0.00,0.00,,153.00,1099.00,
2021,1,1,1/3/2021 12:00:00 AM,F9,N720FR,1146,OMA,MCO,1335,1329,0.00,0.00,,152.00,1211.00,
2021,1,1,1/3/2021 12:00:00 AM,F9,N720FR,1147,MCO,OMA,1009,1004,0.00,0.00,,159.00,1211.00,
2021,1,1,1/3/2021 12:00:00 AM,G4,237NV,549,AZA,GRI,1130,1123,0.00,0.00,,121.00,905.00,
2021,1,1,1/3/2021 12:00:00 AM,G4,237NV,559,GRI,AZA,1531,1601,30.00,0.00,,115.00,905.00,
2021,1,1,1/3/2021 12:00:00 AM,G4,239NV,1597,PGD,OMA,0740,0815,35.00,0.00,,175.00,1269.00,22.00
2021,1,1,1/3/2021 12:00:00 AM,G4,239NV,1668,OMA,PGD,1049,1121,32.00,0.00,,164.00,1269.00,0.00
2021,1,1,1/3/2021 12:00:00 AM,MQ,N212NN,4178,DFW,OMA,1640,1638,0.00,0.00,,91.00,583.00,
2021,1,1,1/3/2021 12:00:00 AM,MQ,N251NN,4030,OMA,DFW,0913,0916,3.00,0.00,,93.00,583.00,
2021,1,1,1/3/2021 12:00:00 AM,MQ,N262NN,3714,OMA,DFW,0727,0725,0.00,0.00,,86.00,583.00,
2021,1,1,1/3/2021 12:00:00 AM,MQ,N267NN,4172,DFW,OMA,1055,1054,0.00,0.00,,81.00,583.00,
2021,1,1,1/3/2021 12:00:00 AM,MQ,N267NN,4172,OMA,DFW,1338,1335,0.00,0.00,,79.00,583.00,
2021,1,1,1/3/2021 12:00:00 AM,MQ,N279MQ,4136,DFW,OMA,1445,1503,18.00,0.00,,90.00,583.00,
2021,1,1,1/3/2021 12:00:00 AM,MQ,N279MQ,4136,OMA,DFW,1728,1722,0.00,0.00,,83.00,583.00,
2021,1,1,1/3/2021 12:00:00 AM,MQ,N288NN,3725,DFW,OMA,2055,2117,22.00,0.00,,85.00,583.00,
2021,1,1,1/3/2021 12:00:00 AM,MQ,N664MS,3742,DFW,GRI,1025,1024,0.00,0.00,,83.00,561.00,
2021,1,1,1/3/2021 12:00:00 AM,MQ,N664MS,3742,GRI,DFW,1250,1247,0.00,0.00,,77.00,561.00,
2021,1,1,1/3/2021 12:00:00 AM,MQ,N908AE,3652,DFW,GRI,2050,2047,0.00,0.00,,87.00,561.00,
2021,1,1,1/3/2021 12:00:00 AM,MQ,N928AE,3907,GRI,DFW,0703,0706,3.00,0.00,,88.00,561.00,
2021,1,1,1/3/2021 12:00:00 AM,OH,N589NN,5629,OMA,CLT,0626,0626,0.00,0.00,,122.00,913.00,
2021,1,1,1/3/2021 12:00:00 AM,OH,N601EN,5023,CLT,OMA,1301,1259,0.00,0.00,,134.00,913.00,
2021,1,1,1/3/2021 12:00:00 AM,OH,N601EN,5023,OMA,CLT,1526,1521,0.00,0.00,,125.00,913.00,
2021,1,1,1/3/2021 12:00:00 AM,OH,N609NN,5648,CLT,OMA,1829,1833,4.00,0.00,,136.00,913.00,
2021,1,1,1/3/2021 12:00:00 AM,OO,N120SY,5252,OMA,DEN,0600,0556,0.00,0.00,,71.00,472.00,
2021,1,1,1/3/2021 12:00:00 AM,OO,N121SY,4799,DEN,OMA,1125,1123,0.00,0.00,,70.00,472.00,
2021,1,1,1/3/2021 12:00:00 AM,OO,N121SY,5234,OMA,ORD,1500,1458,0.00,0.00,,71.00,416.00,
2021,1,1,1/3/2021 12:00:00 AM,OO,N246SY,3631,MSP,OMA,1556,1553,0.00,0.00,,53.00,282.00,
2021,1,1,1/3/2021 12:00:00 AM,OO,N246SY,3631,OMA,MSP,1758,1757,0.00,0.00,,53.00,282.00,
2021,1,1,1/3/2021 12:00:00 AM,OO,N250SY,3574,MSP,OMA,2105,2123,18.00,0.00,,49.00,282.00,0.00
2021,1,1,1/3/2021 12:00:00 AM,OO,N252SY,3662,OMA,SLC,1859,1853,0.00,0.00,,136.00,840.00,
2021,1,1,1/3/2021 12:00:00 AM,OO,N252SY,3662,SLC,OMA,1401,1454,53.00,0.00,,105.00,840.00,0.00
2021,1,1,1/3/2021 12:00:00 AM,OO,N258SY,3577,MSP,OMA,1040,1053,13.00,0.00,,46.00,282.00,
2021,1,1,1/3/2021 12:00:00 AM,OO,N258SY,3887,OMA,SLC,1250,1246,0.00,0.00,,130.00,840.00,
2021,1,1,1/3/2021 12:00:00 AM,OO,N288SY,4125,SLC,OMA,2041,2039,0.00,0.00,,109.00,840.00,
2021,1,1,1/3/2021 12:00:00 AM,OO,N295SY,3646,OMA,SLC,0820,0813,0.00,0.00,,126.00,840.00,
2021,1,1,1/3/2021 12:00:00 AM,OO,N296SY,3784,SLC,OMA,0935,0932,0.00,0.00,,109.00,840.00,
2021,1,1,1/3/2021 12:00:00 AM,OO,N296SY,3886,OMA,MSP,1344,1342,0.00,0.00,,52.00,282.00,
2021,1,1,1/3/2021 12:00:00 AM,OO,N302SY,3526,OMA,MSP,0745,0741,0.00,0.00,,50.00,282.00,
2021,1,1,1/3/2021 12:00:00 AM,OO,N433SW,5168,BFF,DEN,1715,1707,0.00,0.00,,39.00,150.00,
2021,1,1,1/3/2021 12:00:00 AM,OO,N433SW,5169,DEN,BFF,1540,1534,0.00,0.00,,30.00,150.00,
2021,1,1,1/3/2021 12:00:00 AM,OO,N440SW,4661,LNK,DEN,0615,0605,0.00,0.00,,67.00,423.00,
2021,1,1,1/3/2021 12:00:00 AM,OO,N452SW,5067,EAR,DEN,0640,0630,0.00,0.00,,51.00,305.00,
2021,1,1,1/3/2021 12:00:00 AM,OO,N452SW,5145,DEN,LBF,0750,0744,0.00,0.00,,39.00,228.00,
2021,1,1,1/3/2021 12:00:00 AM,OO,N452SW,5176,LBF,DEN,1025,1022,0.00,0.00,,40.00,228.00,
2021,1,1,1/3/2021 12:00:00 AM,OO,N453SW,4688,DEN,OMA,0750,0801,11.00,0.00,,67.00,472.00,
2021,1,1,1/3/2021 12:00:00 AM,OO,N453SW,5784,OMA,DEN,1145,1140,0.00,0.00,,71.00,472.00,
2021,1,1,1/3/2021 12:00:00 AM,OO,N457SW,5086,BFF,DEN,0600,0559,0.00,0.00,,33.00,150.00,
2021,1,1,1/3/2021 12:00:00 AM,OO,N494CA,5058,DEN,EAR,1810,1806,0.00,0.00,,46.00,305.00,
2021,1,1,1/3/2021 12:00:00 AM,OO,N602UX,4739,ORD,OMA,1950,1958,8.00,0.00,,61.00,416.00,
2021,1,1,1/3/2021 12:00:00 AM,OO,N707SK,3120,ORD,OMA,1905,1954,49.00,0.00,,60.00,416.00,0.00
2021,1,1,1/3/2021 12:00:00 AM,OO,N719SK,2971,PHX,OMA,1034,1149,75.00,0.00,,129.00,1037.00,0.00
2021,1,1,1/3/2021 12:00:00 AM,OO,N719SK,3216,OMA,PHX,1603,1558,0.00,0.00,,140.00,1037.00,
2021,1,1,1/3/2021 12:00:00 AM,OO,N728SK,3119,OMA,ORD,0545,0541,0.00,0.00,,71.00,416.00,0.00
2021,1,1,1/3/2021 12:00:00 AM,OO,N740EV,3063,OMA,PHX,0630,0629,0.00,0.00,,140.00,1037.00,
2021,1,1,1/3/2021 12:00:00 AM,OO,N742SK,2995,OMA,ORD,1043,1035,0.00,0.00,,70.00,416.00,
2021,1,1,1/3/2021 12:00:00 AM,OO,N742SK,2995,ORD,OMA,0825,0821,0.00,0.00,,65.00,416.00,
2021,1,1,1/3/2021 12:00:00 AM,OO,N765SK,3176,PHX,OMA,2019,2028,9.00,0.00,,131.00,1037.00,
2021,1,1,1/3/2021 12:00:00 AM,OO,N909EV,5100,LBF,DEN,0615,0605,0.00,0.00,,37.00,228.00,
2021,1,1,1/3/2021 12:00:00 AM,OO,N924SW,5059,DEN,LBF,1820,1820,0.00,0.00,,50.00,228.00,
2021,1,1,1/3/2021 12:00:00 AM,OO,N925SW,5098,EAR,ORD,1135,1127,0.00,0.00,,91.00,583.00,
2021,1,1,1/3/2021 12:00:00 AM,OO,N925SW,5105,ORD,EAR,0850,0847,0.00,0.00,,86.00,583.00,
2021,1,1,1/3/2021 12:00:00 AM,OO,N932EV,5048,DEN,BFF,2010,2000,0.00,0.00,,30.00,150.00,
2021,1,1,1/3/2021 12:00:00 AM,OO,N933EV,4693,DEN,LNK,1000,0950,0.00,0.00,,69.00,423.00,
2021,1,1,1/3/2021 12:00:00 AM,OO,N933EV,5257,LNK,ORD,1500,1450,0.00,0.00,,85.00,466.00,
2021,1,1,1/3/2021 12:00:00 AM,OO,N965SW,5425,ORD,LNK,1445,1431,0.00,0.00,,68.00,466.00,
2021,1,1,1/3/2021 12:00:00 AM,UA,N809UA,577,OMA,DEN,1750,1741,0.00,0.00,,78.00,472.00,
2021,1,1,1/3/2021 12:00:00 AM,UA,N809UA,756,DEN,OMA,1410,1402,0.00,0.00,,63.00,472.00,
2021,1,1,1/3/2021 12:00:00 AM,UA,N821UA,618,OMA,DEN,0820,0821,1.00,0.00,,69.00,472.00,0.00
2021,1,1,1/3/2021 12:00:00 AM,UA,N877UA,416,DEN,OMA,1800,1758,0.00,0.00,,61.00,472.00,
2021,1,1,1/3/2021 12:00:00 AM,WN,N224WN,4548,OMA,PHX,0630,0626,0.00,0.00,,142.00,1037.00,
2021,1,1,1/3/2021 12:00:00 AM,WN,N227WN,4524,OMA,DEN,0705,0657,0.00,0.00,,69.00,472.00,
2021,1,1,1/3/2021 12:00:00 AM,WN,N252WN,1767,MDW,OMA,0850,0907,17.00,0.00,,67.00,423.00,
2021,1,1,1/3/2021 12:00:00 AM,WN,N252WN,4071,OMA,MDW,1055,1108,13.00,0.00,,66.00,423.00,0.00
2021,1,1,1/3/2021 12:00:00 AM,WN,N256WN,2092,STL,OMA,2115,2134,19.00,0.00,,53.00,342.00,
2021,1,1,1/3/2021 12:00:00 AM,WN,N271LV,1773,OMA,LAS,1820,1817,0.00,0.00,,151.00,1099.00,
2021,1,1,1/3/2021 12:00:00 AM,WN,N271LV,3700,LAS,OMA,1305,1309,4.00,0.00,,134.00,1099.00,
2021,1,1,1/3/2021 12:00:00 AM,WN,N289CT,6965,DEN,OMA,0950,1000,10.00,0.00,,61.00,472.00,
2021,1,1,1/3/2021 12:00:00 AM,WN,N289CT,6966,OMA,DEN,1340,1333,0.00,0.00,,74.00,472.00,
2021,1,1,1/3/2021 12:00:00 AM,WN,N474WN,4553,OMA,STL,0615,0612,0.00,0.00,,53.00,342.00,
2021,1,1,1/3/2021 12:00:00 AM,WN,N560WN,3420,DAL,OMA,1455,1508,13.00,0.00,,82.00,586.00,
2021,1,1,1/3/2021 12:00:00 AM,WN,N560WN,3420,OMA,STL,1710,1725,15.00,0.00,,57.00,342.00,
2021,1,1,1/3/2021 12:00:00 AM,WN,N725SW,1739,DEN,OMA,1120,1130,10.00,0.00,,62.00,472.00,
2021,1,1,1/3/2021 12:00:00 AM,WN,N725SW,1739,OMA,PHX,1430,1429,0.00,0.00,,143.00,1037.00,
2021,1,1,1/3/2021 12:00:00 AM,WN,N7740A,4273,MDW,OMA,2050,2130,40.00,0.00,,63.00,423.00,0.00
2021,1,1,1/3/2021 12:00:00 AM,WN,N7811F,1797,DEN,OMA,2030,2032,2.00,0.00,,62.00,472.00,
2021,1,1,1/3/2021 12:00:00 AM,WN,N7819A,4038,OMA,DEN,1230,1249,19.00,0.00,,69.00,472.00,
2021,1,1,1/3/2021 12:00:00 AM,WN,N7819A,4038,STL,OMA,1045,1112,27.00,0.00,,54.00,342.00,
2021,1,1,1/3/2021 12:00:00 AM,WN,N7832A,4101,LAS,OMA,0930,0947,17.00,0.00,,133.00,1099.00,
2021,1,1,1/3/2021 12:00:00 AM,WN,N7832A,4101,OMA,ATL,1445,1450,5.00,0.00,,105.00,821.00,
2021,1,1,1/3/2021 12:00:00 AM,WN,N7852A,4538,OMA,MDW,0730,0725,0.00,0.00,,70.00,423.00,
2021,1,1,1/3/2021 12:00:00 AM,WN,N7864B,6088,OMA,DEN,0835,0829,0.00,0.00,,71.00,472.00,
2021,1,1,1/3/2021 12:00:00 AM,WN,N8508W,3222,PHX,OMA,0935,0941,6.00,0.00,,134.00,1037.00,
2021,1,1,1/3/2021 12:00:00 AM,WN,N8508W,3812,OMA,LAS,1350,1351,1.00,0.00,,148.00,1099.00,
2021,1,1,1/3/2021 12:00:00 AM,WN,N8513F,2784,MDW,OMA,1435,1520,45.00,0.00,,63.00,423.00,0.00
2021,1,1,1/3/2021 12:00:00 AM,WN,N8513F,2784,OMA,DAL,1640,1719,39.00,0.00,,90.00,586.00,0.00
2021,1,1,1/3/2021 12:00:00 AM,WN,N8541W,4787,ATL,OMA,1350,1357,7.00,0.00,,118.00,821.00,
2021,1,1,1/3/2021 12:00:00 AM,WN,N8541W,4787,OMA,MDW,1605,1603,0.00,0.00,,72.00,423.00,
2021,1,1,1/3/2021 12:00:00 AM,WN,N8625A,1864,OMA,LAS,0715,0709,0.00,0.00,,144.00,1099.00,
2021,1,1,1/3/2021 12:00:00 AM,WN,N8640D,2914,PHX,OMA,1940,1940,0.00,0.00,,132.00,1037.00,
2021,1,1,1/3/2021 12:00:00 AM,WN,N929WN,1845,OMA,HOU,1205,1221,16.00,0.00,,124.00,804.00,
2021,1,1,1/3/2021 12:00:00 AM,WN,N929WN,3246,HOU,OMA,0920,0935,15.00,0.00,,102.00,804.00,
2021,1,1,1/3/2021 12:00:00 AM,WN,N941WN,3433,LAS,OMA,1915,1959,44.00,0.00,,146.00,1099.00,0.00
2021,1,1,1/3/2021 12:00:00 AM,WN,N964WN,3225,DEN,OMA,1635,1646,11.00,0.00,,64.00,472.00,
2021,1,1,1/3/2021 12:00:00 AM,WN,N964WN,4403,OMA,DEN,1930,1937,7.00,0.00,,72.00,472.00,
2021,1,1,1/3/2021 12:00:00 AM,YV,N82333,6103,OMA,IAH,0610,0608,0.00,0.00,,119.00,781.00,
2021,1,1,1/3/2021 12:00:00 AM,YV,N86350,6179,IAH,OMA,1950,1950,0.00,0.00,,116.00,781.00,
2021,1,1,1/3/2021 12:00:00 AM,YV,N89321,6170,OMA,IAH,1300,1300,0.00,0.00,,112.00,781.00,
2021,1,1,1/3/2021 12:00:00 AM,YV,N89321,6334,IAH,OMA,0957,1019,22.00,0.00,,103.00,781.00,
2021,1,1,1/3/2021 12:00:00 AM,YX,N230JQ,5661,ATL,OMA,1235,1230,0.00,0.00,,123.00,821.00,
2021,1,1,1/3/2021 12:00:00 AM,YX,N230JQ,5661,OMA,ATL,1450,1444,0.00,0.00,,114.00,821.00,
2021,1,1,1/3/2021 12:00:00 AM,YX,N424YX,4842,OMA,MIA,0630,0629,0.00,0.00,,173.00,1393.00,
2021,1,1,1/3/2021 12:00:00 AM,YX,N431YX,4729,MIA,OMA,1845,1838,0.00,0.00,,196.00,1393.00,
2021,1,1,1/3/2021 12:00:00 AM,YX,N631RW,3500,ORD,OMA,1430,1426,0.00,0.00,,60.00,416.00,
2021,1,1,1/3/2021 12:00:00 AM,YX,N635RW,3655,LNK,ORD,0740,1024,164.00,0.00,,79.00,466.00,0.00
2021,1,1,1/3/2021 12:00:00 AM,YX,N641RW,3514,OMA,ORD,0810,0806,0.00,0.00,,71.00,416.00,
2021,1,1,1/3/2021 12:00:00 AM,YX,N979RP,3604,ORD,LNK,2000,1955,0.00,0.00,,66.00,466.00,
2021,1,1,1/4/2021 12:00:00 AM,9E,N131EV,5020,DTW,OMA,1920,1915,0.00,0.00,,91.00,651.00,
2021,1,1,1/4/2021 12:00:00 AM,9E,N195PQ,4685,ATL,OMA,1543,1541,0.00,0.00,,123.00,821.00,
2021,1,1,1/4/2021 12:00:00 AM,9E,N195PQ,4685,OMA,ATL,1800,1759,0.00,0.00,,107.00,821.00,
2021,1,1,1/4/2021 12:00:00 AM,9E,N296PQ,4696,OMA,DTW,0629,0624,0.00,0.00,,93.00,651.00,
2021,1,1,1/4/2021 12:00:00 AM,9E,N330PQ,4805,ATL,OMA,1750,1745,0.00,0.00,,120.00,821.00,
2021,1,1,1/4/2021 12:00:00 AM,9E,N348PQ,4959,OMA,ATL,0800,0811,11.00,0.00,,100.00,821.00,
2021,1,1,1/4/2021 12:00:00 AM,9E,N478PX,5129,DTW,OMA,1420,1416,0.00,0.00,,97.00,651.00,
2021,1,1,1/4/2021 12:00:00 AM,9E,N478PX,5129,OMA,DTW,1620,1627,7.00,0.00,,86.00,651.00,
2021,1,1,1/4/2021 12:00:00 AM,9E,N922XJ,4826,ATL,OMA,0910,0909,0.00,0.00,,121.00,821.00,
2021,1,1,1/4/2021 12:00:00 AM,9E,N922XJ,4826,OMA,ATL,1121,1118,0.00,0.00,,101.00,821.00,
2021,1,1,1/4/2021 12:00:00 AM,AS,N513AS,676,SEA,OMA,0830,0828,0.00,0.00,,156.00,1368.00,
2021,1,1,1/4/2021 12:00:00 AM,AS,N513AS,677,OMA,SEA,1440,1435,0.00,0.00,,210.00,1368.00,
2021,1,1,1/4/2021 12:00:00 AM,DL,N971AT,1464,OMA,ATL,0600,0549,0.00,0.00,,105.00,821.00,
2021,1,1,1/4/2021 12:00:00 AM,DL,N981AT,1299,ATL,OMA,2056,2053,0.00,0.00,,123.00,821.00,
2021,1,1,1/4/2021 12:00:00 AM,F9,N372FR,182,DEN,OMA,0655,0701,6.00,0.00,,61.00,472.00,
2021,1,1,1/4/2021 12:00:00 AM,F9,N372FR,183,OMA,DEN,1015,1011,0.00,0.00,,72.00,472.00,
2021,1,1,1/4/2021 12:00:00 AM,G4,306NV,2147,OMA,SFB,1012,1005,0.00,0.00,,146.00,1195.00,
2021,1,1,1/4/2021 12:00:00 AM,G4,306NV,2237,SFB,OMA,0710,0705,0.00,0.00,,177.00,1195.00,
2021,1,1,1/4/2021 12:00:00 AM,MQ,N210NN,3725,DFW,OMA,2055,2101,6.00,0.00,,89.00,583.00,
2021,1,1,1/4/2021 12:00:00 AM,MQ,N212NN,3714,OMA,DFW,0727,0722,0.00,0.00,,90.00,583.00,
2021,1,1,1/4/2021 12:00:00 AM,MQ,N256NN,4178,DFW,OMA,1640,1643,3.00,0.00,,90.00,583.00,
2021,1,1,1/4/2021 12:00:00 AM,MQ,N261NN,4172,DFW,OMA,1055,1054,0.00,0.00,,86.00,583.00,
2021,1,1,1/4/2021 12:00:00 AM,MQ,N261NN,4172,OMA,DFW,1338,1335,0.00,0.00,,91.00,583.00,
2021,1,1,1/4/2021 12:00:00 AM,MQ,N269NN,4136,DFW,OMA,1445,1442,0.00,0.00,,93.00,583.00,
2021,1,1,1/4/2021 12:00:00 AM,MQ,N269NN,4136,OMA,DFW,1728,1724,0.00,0.00,,91.00,583.00,
2021,1,1,1/4/2021 12:00:00 AM,MQ,N288NN,4030,OMA,DFW,0913,0911,0.00,0.00,,92.00,583.00,
2021,1,1,1/4/2021 12:00:00 AM,MQ,N653AE,3742,DFW,GRI,1025,1037,12.00,0.00,,88.00,561.00,
2021,1,1,1/4/2021 12:00:00 AM,MQ,N653AE,3742,GRI,DFW,1250,1256,6.00,0.00,,81.00,561.00,
2021,1,1,1/4/2021 12:00:00 AM,MQ,N689EC,3652,DFW,GRI,2050,2120,30.00,0.00,,89.00,561.00,
2021,1,1,1/4/2021 12:00:00 AM,MQ,N908AE,3907,GRI,DFW,0703,0700,0.00,0.00,,83.00,561.00,
2021,1,1,1/4/2021 12:00:00 AM,OH,N554NN,5023,CLT,OMA,1301,1257,0.00,0.00,,137.00,913.00,
2021,1,1,1/4/2021 12:00:00 AM,OH,N554NN,5023,OMA,CLT,1526,1519,0.00,0.00,,117.00,913.00,
2021,1,1,1/4/2021 12:00:00 AM,OH,N582NN,5648,CLT,OMA,1829,1826,0.00,0.00,,134.00,913.00,
2021,1,1,1/4/2021 12:00:00 AM,OH,N609NN,5629,OMA,CLT,0626,0624,0.00,0.00,,119.00,913.00,
2021,1,1,1/4/2021 12:00:00 AM,OO,N120SY,5809,DEN,OMA,1800,1756,0.00,0.00,,67.00,472.00,
2021,1,1,1/4/2021 12:00:00 AM,OO,N250SY,3526,OMA,MSP,0745,0742,0.00,0.00,,49.00,282.00,
2021,1,1,1/4/2021 12:00:00 AM,OO,N251SY,3577,MSP,OMA,1040,1037,0.00,0.00,,48.00,282.00,0.00
2021,1,1,1/4/2021 12:00:00 AM,OO,N251SY,3887,OMA,SLC,1250,1315,25.00,0.00,,133.00,840.00,21.00
2021,1,1,1/4/2021 12:00:00 AM,OO,N256SY,4125,SLC,OMA,2041,2038,0.00,0.00,,104.00,840.00,
2021,1,1,1/4/2021 12:00:00 AM,OO,N284SY,3662,OMA,SLC,1859,1857,0.00,0.00,,134.00,840.00,
2021,1,1,1/4/2021 12:00:00 AM,OO,N284SY,3662,SLC,OMA,1401,1358,0.00,0.00,,106.00,840.00,
2021,1,1,1/4/2021 12:00:00 AM,OO,N288SY,3646,OMA,SLC,0820,0819,0.00,0.00,,139.00,840.00,
2021,1,1,1/4/2021 12:00:00 AM,OO,N296SY,3574,MSP,OMA,2105,2110,5.00,0.00,,44.00,282.00,18.00
2021,1,1,1/4/2021 12:00:00 AM,OO,N433SW,5145,DEN,LBF,0750,0747,0.00,0.00,,36.00,228.00,
2021,1,1,1/4/2021 12:00:00 AM,OO,N433SW,5176,LBF,DEN,1025,1018,0.00,0.00,,43.00,228.00,
2021,1,1,1/4/2021 12:00:00 AM,OO,N471CA,4693,DEN,LNK,0955,0948,0.00,0.00,,56.00,423.00,
2021,1,1,1/4/2021 12:00:00 AM,OO,N471CA,5257,LNK,ORD,1500,1453,0.00,0.00,,79.00,466.00,
2021,1,1,1/4/2021 12:00:00 AM,OO,N492SW,4688,DEN,OMA,0750,0750,0.00,0.00,,65.00,472.00,
2021,1,1,1/4/2021 12:00:00 AM,OO,N492SW,5784,OMA,DEN,1145,1143,0.00,0.00,,75.00,472.00,
2021,1,1,1/4/2021 12:00:00 AM,OO,N494CA,5067,EAR,DEN,0640,0633,0.00,0.00,,52.00,305.00,
2021,1,1,1/4/2021 12:00:00 AM,OO,N602UX,4741,OMA,DEN,0600,0555,0.00,0.00,,78.00,472.00,
2021,1,1,1/4/2021 12:00:00 AM,OO,N603CZ,3631,MSP,OMA,1556,1555,0.00,0.00,,44.00,282.00,
2021,1,1,1/4/2021 12:00:00 AM,OO,N603CZ,3631,OMA,MSP,1758,1753,0.00,0.00,,53.00,282.00,
2021,1,1,1/4/2021 12:00:00 AM,OO,N603CZ,3784,SLC,OMA,0935,0935,0.00,0.00,,103.00,840.00,
2021,1,1,1/4/2021 12:00:00 AM,OO,N603CZ,3886,OMA,MSP,1344,1350,6.00,0.00,,49.00,282.00,
2021,1,1,1/4/2021 12:00:00 AM,OO,N607UX,4799,DEN,OMA,1125,1122,0.00,0.00,,67.00,472.00,
2021,1,1,1/4/2021 12:00:00 AM,OO,N607UX,5234,OMA,ORD,1500,1459,0.00,0.00,,68.00,416.00,
2021,1,1,1/4/2021 12:00:00 AM,OO,N614UX,4739,ORD,OMA,1950,1945,0.00,0.00,,67.00,416.00,
2021,1,1,1/4/2021 12:00:00 AM,OO,N693BR,5048,DEN,BFF,2010,2004,0.00,0.00,,26.00,150.00,
2021,1,1,1/4/2021 12:00:00 AM,OO,N706SK,3120,ORD,OMA,1905,1901,0.00,0.00,,62.00,416.00,
2021,1,1,1/4/2021 12:00:00 AM,OO,N707SK,3119,OMA,ORD,0545,0537,0.00,0.00,,73.00,416.00,
2021,1,1,1/4/2021 12:00:00 AM,OO,N709SK,2995,OMA,ORD,1043,1102,19.00,0.00,,70.00,416.00,
2021,1,1,1/4/2021 12:00:00 AM,OO,N709SK,2995,ORD,OMA,0825,0819,0.00,0.00,,63.00,416.00,0.00
2021,1,1,1/4/2021 12:00:00 AM,OO,N750EV,2971,PHX,OMA,1034,1028,0.00,0.00,,130.00,1037.00,
2021,1,1,1/4/2021 12:00:00 AM,OO,N750EV,3216,OMA,PHX,1603,1555,0.00,0.00,,141.00,1037.00,
2021,1,1,1/4/2021 12:00:00 AM,OO,N765SK,3063,OMA,PHX,0630,0621,0.00,0.00,,147.00,1037.00,
2021,1,1,1/4/2021 12:00:00 AM,OO,N913EV,5095,DEN,LBF,1820,1818,0.00,0.00,,37.00,228.00,
2021,1,1,1/4/2021 12:00:00 AM,OO,N918SW,5098,EAR,ORD,1135,1125,0.00,0.00,,88.00,583.00,
2021,1,1,1/4/2021 12:00:00 AM,OO,N918SW,5105,ORD,EAR,0850,0849,0.00,0.00,,91.00,583.00,
2021,1,1,1/4/2021 12:00:00 AM,OO,N924SW,5100,LBF,DEN,0615,0615,0.00,0.00,,48.00,228.00,
2021,1,1,1/4/2021 12:00:00 AM,OO,N932EV,5038,BFF,DEN,0600,0559,0.00,0.00,,32.00,150.00,
2021,1,1,1/4/2021 12:00:00 AM,OO,N965SW,4661,LNK,DEN,0615,0615,0.00,0.00,,69.00,423.00,
2021,1,1,1/4/2021 12:00:00 AM,OO,N970SW,5425,ORD,LNK,1445,1611,86.00,0.00,,72.00,466.00,0.00
2021,1,1,1/4/2021 12:00:00 AM,OO,N979SW,5058,DEN,EAR,1810,1804,0.00,0.00,,43.00,305.00,
2021,1,1,1/4/2021 12:00:00 AM,OO,N982SW,5166,DEN,BFF,1540,1532,0.00,0.00,,26.00,150.00,
2021,1,1,1/4/2021 12:00:00 AM,OO,N982SW,5168,BFF,DEN,1715,1705,0.00,0.00,,42.00,150.00,
2021,1,1,1/4/2021 12:00:00 AM,UA,N814UA,577,OMA,DEN,1750,1747,0.00,0.00,,76.00,472.00,
2021,1,1,1/4/2021 12:00:00 AM,UA,N814UA,756,DEN,OMA,1410,1405,0.00,0.00,,64.00,472.00,
2021,1,1,1/4/2021 12:00:00 AM,UA,N877UA,1952,OMA,DEN,0945,0940,0.00,0.00,,79.00,472.00,
